siteid,year,month,visits,month_nf_var,notes,"FLAG  (0=nf, 1=f, 2=unsure, 3=nodata)",UNIT_NAME,d2p
NAT_079,2019,9,217424,8870712749,visits represent national forest visits,NA,San Bernardino National Forest,2019-09-15
NAT_080,2018,10,68925,344467859,visits represent national forest visits,NA,Los Padres National Forest,2018-10-15
NAT_080,2018,11,62468,321838444,visits represent national forest visits,NA,Los Padres National Forest,2018-11-15
NAT_080,2018,12,71542,366881621,visits represent national forest visits,NA,Los Padres National Forest,2018-12-15
NAT_080,2019,1,75933,372928068,visits represent national forest visits,NA,Los Padres National Forest,2019-01-15
NAT_080,2019,2,69672,331845295,visits represent national forest visits,NA,Los Padres National Forest,2019-02-15
NAT_080,2019,3,82742,439074094,visits represent national forest visits,NA,Los Padres National Forest,2019-03-15
NAT_080,2019,4,77346,418702316,visits represent national forest visits,NA,Los Padres National Forest,2019-04-15
NAT_080,2019,5,90270,469697157,visits represent national forest visits,NA,Los Padres National Forest,2019-05-15
NAT_080,2019,6,102877,495394065,visits represent national forest visits,NA,Los Padres National Forest,2019-06-15
NAT_080,2019,7,101840,512250807,visits represent national forest visits,NA,Los Padres National Forest,2019-07-15
NAT_080,2019,8,104112,556293274,visits represent national forest visits,NA,Los Padres National Forest,2019-08-15
NAT_080,2019,9,99152,560366500,visits represent national forest visits,NA,Los Padres National Forest,2019-09-15
NAT_081,2020,10,322806,11297109585,visits represent national forest visits,NA,Angeles National Forest,2020-10-15
NAT_081,2020,11,321220,11281203017,visits represent national forest visits,NA,Angeles National Forest,2020-11-15
NAT_081,2020,12,364258,10697153646,visits represent national forest visits,NA,Angeles National Forest,2020-12-15
NAT_081,2021,1,380607,11054573343,visits represent national forest visits,NA,Angeles National Forest,2021-01-15
NAT_081,2021,2,330644,9665000117,visits represent national forest visits,NA,Angeles National Forest,2021-02-15
NAT_081,2021,3,362444,10598073649,visits represent national forest visits,NA,Angeles National Forest,2021-03-15
NAT_081,2021,4,366476,11002040756,visits represent national forest visits,NA,Angeles National Forest,2021-04-15
NAT_081,2021,5,435357,12861977500,visits represent national forest visits,NA,Angeles National Forest,2021-05-15
NAT_081,2021,6,403143,12977688664,visits represent national forest visits,NA,Angeles National Forest,2021-06-15
NAT_081,2021,7,451875,13608503032,visits represent national forest visits,NA,Angeles National Forest,2021-07-15
NAT_081,2021,8,436701,13527962272,visits represent national forest visits,NA,Angeles National Forest,2021-08-15
NAT_081,2021,9,411652,12863772495,visits represent national forest visits,NA,Angeles National Forest,2021-09-15
NAT_082,2017,10,11764,58366994,visits represent national forest visits,NA,Six Rivers National Forest,2017-10-15
NAT_082,2017,11,6516,29277050,visits represent national forest visits,NA,Six Rivers National Forest,2017-11-15
NAT_082,2017,12,6578,30251324,visits represent national forest visits,NA,Six Rivers National Forest,2017-12-15
NAT_082,2018,1,5591,24380881,visits represent national forest visits,NA,Six Rivers National Forest,2018-01-15
NAT_082,2018,2,4970,21098058,visits represent national forest visits,NA,Six Rivers National Forest,2018-02-15
NAT_082,2018,3,5710,23937081,visits represent national forest visits,NA,Six Rivers National Forest,2018-03-15
NAT_082,2018,4,5577,23413824,visits represent national forest visits,NA,Six Rivers National Forest,2018-04-15
NAT_082,2018,5,10506,43544135,visits represent national forest visits,NA,Six Rivers National Forest,2018-05-15
NAT_082,2018,6,26365,121382689,visits represent national forest visits,NA,Six Rivers National Forest,2018-06-15
NAT_082,2018,7,31131,140194430,visits represent national forest visits,NA,Six Rivers National Forest,2018-07-15
NAT_082,2018,8,31066,141848587,visits represent national forest visits,NA,Six Rivers National Forest,2018-08-15
NAT_082,2018,9,20078,87075883,visits represent national forest visits,NA,Six Rivers National Forest,2018-09-15
NAT_083,2017,10,18795,91043112,visits represent national forest visits,NA,Klamath National Forest,2017-10-15
NAT_083,2017,11,4164,34903135,visits represent national forest visits,NA,Klamath National Forest,2017-11-15
NAT_083,2017,12,3815,15137031,visits represent national forest visits,NA,Klamath National Forest,2017-12-15
NAT_083,2018,1,4393,17767077,visits represent national forest visits,NA,Klamath National Forest,2018-01-15
NAT_083,2018,2,3578,16219202,visits represent national forest visits,NA,Klamath National Forest,2018-02-15
NAT_083,2018,3,3438,18474441,visits represent national forest visits,NA,Klamath National Forest,2018-03-15
NAT_083,2018,4,1284,8729607,visits represent national forest visits,NA,Klamath National Forest,2018-04-15
NAT_083,2018,5,6811,44196086,visits represent national forest visits,NA,Klamath National Forest,2018-05-15
NAT_083,2018,6,18285,98979709,visits represent national forest visits,NA,Klamath National Forest,2018-06-15
NAT_083,2018,7,23285,109826264,visits represent national forest visits,NA,Klamath National Forest,2018-07-15
NAT_083,2018,8,22525,108821421,visits represent national forest visits,NA,Klamath National Forest,2018-08-15
NAT_083,2018,9,21948,104492762,visits represent national forest visits,NA,Klamath National Forest,2018-09-15
NAT_084,2020,10,48641,1030649647,visits represent national forest visits,NA,Sequoia National Forest,2020-10-15
NAT_084,2020,11,42842,986464854,visits represent national forest visits,NA,Sequoia National Forest,2020-11-15
NAT_084,2020,12,38737,926376126,visits represent national forest visits,NA,Sequoia National Forest,2020-12-15
NAT_084,2021,1,32505,734441481,visits represent national forest visits,NA,Sequoia National Forest,2021-01-15
NAT_084,2021,2,29364,665487765,visits represent national forest visits,NA,Sequoia National Forest,2021-02-15
NAT_084,2021,3,34241,813639611,visits represent national forest visits,NA,Sequoia National Forest,2021-03-15
NAT_084,2021,4,45219,934421190,visits represent national forest visits,NA,Sequoia National Forest,2021-04-15
NAT_084,2021,5,60078,1215223378,visits represent national forest visits,NA,Sequoia National Forest,2021-05-15
NAT_084,2021,6,74651,1324255821,visits represent national forest visits,NA,Sequoia National Forest,2021-06-15
NAT_084,2021,7,85144,1360624915,visits represent national forest visits,NA,Sequoia National Forest,2021-07-15
NAT_084,2021,8,84552,1361608958,visits represent national forest visits,NA,Sequoia National Forest,2021-08-15
NAT_084,2021,9,65400,1265090371,visits represent national forest visits,NA,Sequoia National Forest,2021-09-15
NAT_085,2020,10,123307,4003544793,visits represent national forest visits,NA,Inyo National Forest,2020-10-15
NAT_085,2020,11,75713,1153402248,visits represent national forest visits,NA,Inyo National Forest,2020-11-15
NAT_085,2020,12,154961,1415743071,visits represent national forest visits,NA,Inyo National Forest,2020-12-15
NAT_085,2021,1,162277,1638458839,visits represent national forest visits,NA,Inyo National Forest,2021-01-15
NAT_085,2021,2,146096,1470368092,visits represent national forest visits,NA,Inyo National Forest,2021-02-15
NAT_085,2021,3,163457,1769877240,visits represent national forest visits,NA,Inyo National Forest,2021-03-15
NAT_085,2021,4,161418,2090926428,visits represent national forest visits,NA,Inyo National Forest,2021-04-15
NAT_085,2021,5,113899,4233789030,visits represent national forest visits,NA,Inyo National Forest,2021-05-15
NAT_085,2021,6,186168,5888809813,visits represent national forest visits,NA,Inyo National Forest,2021-06-15
NAT_085,2021,7,292207,8912754398,visits represent national forest visits,NA,Inyo National Forest,2021-07-15
NAT_085,2021,8,293945,9022182392,visits represent national forest visits,NA,Inyo National Forest,2021-08-15
NAT_085,2021,9,218623,6436806808,visits represent national forest visits,NA,Inyo National Forest,2021-09-15
NAT_086,2021,10,41326,249330325,visits represent national forest visits,NA,Eldorado National Forest,2021-10-15
NAT_086,2021,11,23355,87322352,visits represent national forest visits,NA,Eldorado National Forest,2021-11-15
NAT_086,2021,12,72624,79758213,visits represent national forest visits,NA,Eldorado National Forest,2021-12-15
NAT_086,2022,1,71400,62748979,visits represent national forest visits,NA,Eldorado National Forest,2022-01-15
NAT_086,2022,2,64204,54929187,visits represent national forest visits,NA,Eldorado National Forest,2022-02-15
NAT_086,2022,3,72125,72633769,visits represent national forest visits,NA,Eldorado National Forest,2022-03-15
NAT_086,2022,4,58749,90000186,visits represent national forest visits,NA,Eldorado National Forest,2022-04-15
NAT_086,2022,5,24546,139723701,visits represent national forest visits,NA,Eldorado National Forest,2022-05-15
NAT_086,2022,6,57559,258137756,visits represent national forest visits,NA,Eldorado National Forest,2022-06-15
NAT_086,2022,7,114134,423434892,visits represent national forest visits,NA,Eldorado National Forest,2022-07-15
NAT_086,2022,8,103901,421062710,visits represent national forest visits,NA,Eldorado National Forest,2022-08-15
NAT_086,2022,9,73355,338433194,visits represent national forest visits,NA,Eldorado National Forest,2022-09-15
NAT_087,2018,10,13582,27751378,visits represent national forest visits,NA,Malheur National Forest,2018-10-15
NAT_087,2018,11,8908,18661952,visits represent national forest visits,NA,Malheur National Forest,2018-11-15
NAT_087,2018,12,460,789310,visits represent national forest visits,NA,Malheur National Forest,2018-12-15
NAT_087,2019,1,904,2044807,visits represent national forest visits,NA,Malheur National Forest,2019-01-15
NAT_087,2019,2,754,1833689,visits represent national forest visits,NA,Malheur National Forest,2019-02-15
NAT_087,2019,3,283,715794,visits represent national forest visits,NA,Malheur National Forest,2019-03-15
NAT_087,2019,4,280,802039,visits represent national forest visits,NA,Malheur National Forest,2019-04-15
NAT_087,2019,5,2616,5235951,visits represent national forest visits,NA,Malheur National Forest,2019-05-15
NAT_087,2019,6,8301,16733433,visits represent national forest visits,NA,Malheur National Forest,2019-06-15
NAT_087,2019,7,13333,24874530,visits represent national forest visits,NA,Malheur National Forest,2019-07-15
NAT_087,2019,8,12786,24357714,visits represent national forest visits,NA,Malheur National Forest,2019-08-15
NAT_087,2019,9,13581,28124237,visits represent national forest visits,NA,Malheur National Forest,2019-09-15
NAT_088,2021,10,180821,3422272545,visits represent national forest visits,NA,Siuslaw National Forest,2021-10-15
NAT_088,2021,11,148123,2887588591,visits represent national forest visits,NA,Siuslaw National Forest,2021-11-15
NAT_088,2021,12,116262,2003789497,visits represent national forest visits,NA,Siuslaw National Forest,2021-12-15
NAT_088,2022,1,114841,1982558015,visits represent national forest visits,NA,Siuslaw National Forest,2022-01-15
NAT_088,2022,2,103329,1780001404,visits represent national forest visits,NA,Siuslaw National Forest,2022-02-15
NAT_088,2022,3,129966,2167844734,visits represent national forest visits,NA,Siuslaw National Forest,2022-03-15
NAT_088,2022,4,145392,2483837404,visits represent national forest visits,NA,Siuslaw National Forest,2022-04-15
NAT_088,2022,5,168827,2808305328,visits represent national forest visits,NA,Siuslaw National Forest,2022-05-15
NAT_088,2022,6,194773,3074655659,visits represent national forest visits,NA,Siuslaw National Forest,2022-06-15
NAT_088,2022,7,232120,3583407532,visits represent national forest visits,NA,Siuslaw National Forest,2022-07-15
NAT_088,2022,8,223479,3489457847,visits represent national forest visits,NA,Siuslaw National Forest,2022-08-15
NAT_088,2022,9,207423,3379825977,visits represent national forest visits,NA,Siuslaw National Forest,2022-09-15
NAT_089,2017,10,106858,1173072405,visits represent national forest visits,NA,Bridger-Teton National Forest,2017-10-15
NAT_089,2017,11,33575,210296090,visits represent national forest visits,NA,Bridger-Teton National Forest,2017-11-15
NAT_089,2017,12,171361,422750875,visits represent national forest visits,NA,Bridger-Teton National Forest,2017-12-15
NAT_089,2018,1,224343,697653669,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-01-15
NAT_089,2018,2,203771,638228831,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-02-15
NAT_089,2018,3,217415,640585555,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-03-15
NAT_089,2018,4,48751,161653717,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-04-15
NAT_089,2018,5,102019,2588531966,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-05-15
NAT_089,2018,6,241359,6891860165,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-06-15
NAT_089,2018,7,292376,7417741449,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-07-15
NAT_089,2018,8,289953,7389657611,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-08-15
NAT_089,2018,9,252936,6009772508,visits represent national forest visits,NA,Bridger-Teton National Forest,2018-09-15
NAT_090,2018,10,43504,400201356,visits represent national forest visits,NA,Salmon-Challis National Forest,2018-10-15
NAT_090,2018,11,16867,158751150,visits represent national forest visits,NA,Salmon-Challis National Forest,2018-11-15
NAT_090,2018,12,3563,39922565,visits represent national forest visits,NA,Salmon-Challis National Forest,2018-12-15
NAT_090,2019,1,3691,40580787,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-01-15
NAT_090,2019,2,3765,37591885,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-02-15
NAT_090,2019,3,3515,24405101,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-03-15
NAT_090,2019,4,3194,24762366,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-04-15
NAT_090,2019,5,8402,59663846,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-05-15
NAT_090,2019,6,33507,265489186,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-06-15
NAT_090,2019,7,50234,358681526,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-07-15
NAT_090,2019,8,52864,391351791,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-08-15
NAT_090,2019,9,44901,396191188,visits represent national forest visits,NA,Salmon-Challis National Forest,2019-09-15
NAT_091,2021,10,49332,308408247,visits represent national forest visits,NA,Ashley National Forest,2021-10-15
NAT_091,2021,11,18658,124989941,visits represent national forest visits,NA,Ashley National Forest,2021-11-15
NAT_091,2021,12,10289,70768338,visits represent national forest visits,NA,Ashley National Forest,2021-12-15
NAT_091,2022,1,11077,76612981,visits represent national forest visits,NA,Ashley National Forest,2022-01-15
NAT_091,2022,2,9403,64848836,visits represent national forest visits,NA,Ashley National Forest,2022-02-15
NAT_091,2022,3,8552,55793720,visits represent national forest visits,NA,Ashley National Forest,2022-03-15
NAT_091,2022,4,13298,78526366,visits represent national forest visits,NA,Ashley National Forest,2022-04-15
NAT_091,2022,5,45402,249183481,visits represent national forest visits,NA,Ashley National Forest,2022-05-15
NAT_091,2022,6,73614,383292673,visits represent national forest visits,NA,Ashley National Forest,2022-06-15
NAT_091,2022,7,95340,433445457,visits represent national forest visits,NA,Ashley National Forest,2022-07-15
NAT_091,2022,8,87238,404654876,visits represent national forest visits,NA,Ashley National Forest,2022-08-15
NAT_091,2022,9,65484,320170958,visits represent national forest visits,NA,Ashley National Forest,2022-09-15
NAT_092,2017,10,40538,289991096,visits represent national forest visits,NA,Fishlake National Forest,2017-10-15
NAT_092,2017,11,18062,173995655,visits represent national forest visits,NA,Fishlake National Forest,2017-11-15
NAT_092,2017,12,14237,125689685,visits represent national forest visits,NA,Fishlake National Forest,2017-12-15
NAT_092,2018,1,9307,81803733,visits represent national forest visits,NA,Fishlake National Forest,2018-01-15
NAT_092,2018,2,8253,73705606,visits represent national forest visits,NA,Fishlake National Forest,2018-02-15
NAT_092,2018,3,15803,165197898,visits represent national forest visits,NA,Fishlake National Forest,2018-03-15
NAT_092,2018,4,19274,176391083,visits represent national forest visits,NA,Fishlake National Forest,2018-04-15
NAT_092,2018,5,36844,311654201,visits represent national forest visits,NA,Fishlake National Forest,2018-05-15
NAT_092,2018,6,63446,542502990,visits represent national forest visits,NA,Fishlake National Forest,2018-06-15
NAT_092,2018,7,80440,637700744,visits represent national forest visits,NA,Fishlake National Forest,2018-07-15
NAT_092,2018,8,63973,573545406,visits represent national forest visits,NA,Fishlake National Forest,2018-08-15
NAT_092,2018,9,45090,312758171,visits represent national forest visits,NA,Fishlake National Forest,2018-09-15
NAT_093,2018,10,113847,4792651728,visits represent national forest visits,NA,Boise National Forest,2018-10-15
NAT_093,2018,11,66764,2242719749,visits represent national forest visits,NA,Boise National Forest,2018-11-15
NAT_093,2018,12,106502,1153274008,visits represent national forest visits,NA,Boise National Forest,2018-12-15
NAT_093,2019,1,103618,996424185,visits represent national forest visits,NA,Boise National Forest,2019-01-15
NAT_093,2019,2,93741,906928008,visits represent national forest visits,NA,Boise National Forest,2019-02-15
NAT_093,2019,3,101506,810061336,visits represent national forest visits,NA,Boise National Forest,2019-03-15
NAT_093,2019,4,66340,1346117775,visits represent national forest visits,NA,Boise National Forest,2019-04-15
NAT_093,2019,5,91445,3790572846,visits represent national forest visits,NA,Boise National Forest,2019-05-15
NAT_093,2019,6,185684,7336399924,visits represent national forest visits,NA,Boise National Forest,2019-06-15
NAT_093,2019,7,222705,8056421252,visits represent national forest visits,NA,Boise National Forest,2019-07-15
NAT_093,2019,8,193642,7151637480,visits represent national forest visits,NA,Boise National Forest,2019-08-15
NAT_093,2019,9,142113,5498627908,visits represent national forest visits,NA,Boise National Forest,2019-09-15
NAT_094,2021,10,634223,21712542054,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2021-10-15
NAT_094,2021,11,576149,12092705698,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2021-11-15
NAT_094,2021,12,767035,9900207689,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2021-12-15
NAT_094,2022,1,778714,10240156125,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-01-15
NAT_094,2022,2,701467,9217289467,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-02-15
NAT_094,2022,3,784900,10294041189,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-03-15
NAT_094,2022,4,680896,12084658359,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-04-15
NAT_094,2022,5,630166,21743781633,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-05-15
NAT_094,2022,6,836736,33739293068,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-06-15
NAT_094,2022,7,1045071,47674032794,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-07-15
NAT_094,2022,8,1001674,47223830247,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-08-15
NAT_094,2022,9,865851,36420821694,visits represent national forest visits,NA,Uinta-Wasatch-Cache National Forest,2022-09-15
NAT_095,2020,10,129417,3836680747,visits represent national forest visits,NA,Manti-La Sal National Forest,2020-10-15
NAT_095,2020,11,36595,992166177,visits represent national forest visits,NA,Manti-La Sal National Forest,2020-11-15
NAT_095,2020,12,24118,692795933,visits represent national forest visits,NA,Manti-La Sal National Forest,2020-12-15
NAT_095,2021,1,18038,612617098,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-01-15
NAT_095,2021,2,17263,523689112,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-02-15
NAT_095,2021,3,29178,828390822,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-03-15
NAT_095,2021,4,61191,1881493919,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-04-15
NAT_095,2021,5,84876,2467360679,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-05-15
NAT_095,2021,6,121234,3685148815,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-06-15
NAT_095,2021,7,133609,3956407749,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-07-15
NAT_095,2021,8,130023,3947932963,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-08-15
NAT_095,2021,9,122601,3807406385,visits represent national forest visits,NA,Manti-La Sal National Forest,2021-09-15
NAT_096,2018,10,54974,223065169,visits represent national forest visits,NA,Dixie National Forest,2018-10-15
NAT_096,2018,11,29242,51302727,visits represent national forest visits,NA,Dixie National Forest,2018-11-15
NAT_096,2018,12,43798,18043286,visits represent national forest visits,NA,Dixie National Forest,2018-12-15
NAT_096,2019,1,45256,20793194,visits represent national forest visits,NA,Dixie National Forest,2019-01-15
NAT_096,2019,2,41263,23052760,visits represent national forest visits,NA,Dixie National Forest,2019-02-15
NAT_096,2019,3,46238,39948980,visits represent national forest visits,NA,Dixie National Forest,2019-03-15
NAT_096,2019,4,42879,63146520,visits represent national forest visits,NA,Dixie National Forest,2019-04-15
NAT_096,2019,5,56068,165456513,visits represent national forest visits,NA,Dixie National Forest,2019-05-15
NAT_096,2019,6,83757,279818211,visits represent national forest visits,NA,Dixie National Forest,2019-06-15
NAT_096,2019,7,111323,375569752,visits represent national forest visits,NA,Dixie National Forest,2019-07-15
NAT_096,2019,8,100630,336097250,visits represent national forest visits,NA,Dixie National Forest,2019-08-15
NAT_096,2019,9,78824,294385258,visits represent national forest visits,NA,Dixie National Forest,2019-09-15
NAT_097,2021,10,16588,316064125,visits represent national forest visits,NA,Sierra National Forest,2021-10-15
NAT_097,2021,11,14035,248652849,visits represent national forest visits,NA,Sierra National Forest,2021-11-15
NAT_097,2021,12,33328,316010131,visits represent national forest visits,NA,Sierra National Forest,2021-12-15
NAT_097,2022,1,44945,462196170,visits represent national forest visits,NA,Sierra National Forest,2022-01-15
NAT_097,2022,2,39660,392149487,visits represent national forest visits,NA,Sierra National Forest,2022-02-15
NAT_097,2022,3,45173,590935113,visits represent national forest visits,NA,Sierra National Forest,2022-03-15
NAT_097,2022,4,31753,652837096,visits represent national forest visits,NA,Sierra National Forest,2022-04-15
NAT_097,2022,5,51512,1303115711,visits represent national forest visits,NA,Sierra National Forest,2022-05-15
NAT_097,2022,6,113704,2439430948,visits represent national forest visits,NA,Sierra National Forest,2022-06-15
NAT_097,2022,7,176610,2841555815,visits represent national forest visits,NA,Sierra National Forest,2022-07-15
NAT_097,2022,8,167419,2709613935,visits represent national forest visits,NA,Sierra National Forest,2022-08-15
NAT_097,2022,9,79073,1285692728,visits represent national forest visits,NA,Sierra National Forest,2022-09-15
NAT_098,2021,10,93248,725772494,visits represent national forest visits,NA,Willamette National Forest,2021-10-15
NAT_098,2021,11,36219,273029513,visits represent national forest visits,NA,Willamette National Forest,2021-11-15
NAT_098,2021,12,54207,262376434,visits represent national forest visits,NA,Willamette National Forest,2021-12-15
NAT_098,2022,1,75093,265842913,visits represent national forest visits,NA,Willamette National Forest,2022-01-15
NAT_098,2022,2,66469,236678313,visits represent national forest visits,NA,Willamette National Forest,2022-02-15
NAT_098,2022,3,76021,280422125,visits represent national forest visits,NA,Willamette National Forest,2022-03-15
NAT_098,2022,4,66392,315820803,visits represent national forest visits,NA,Willamette National Forest,2022-04-15
NAT_098,2022,5,79986,455396209,visits represent national forest visits,NA,Willamette National Forest,2022-05-15
NAT_098,2022,6,117205,686250466,visits represent national forest visits,NA,Willamette National Forest,2022-06-15
NAT_098,2022,7,167190,925347999,visits represent national forest visits,NA,Willamette National Forest,2022-07-15
NAT_098,2022,8,158723,892792364,visits represent national forest visits,NA,Willamette National Forest,2022-08-15
NAT_098,2022,9,126489,816337264,visits represent national forest visits,NA,Willamette National Forest,2022-09-15
NAT_099,2017,10,27639,396961828,visits represent national forest visits,NA,Fremont-Winema National Forest,2017-10-15
NAT_099,2017,11,15403,239255990,visits represent national forest visits,NA,Fremont-Winema National Forest,2017-11-15
NAT_099,2017,12,2343,9873129,visits represent national forest visits,NA,Fremont-Winema National Forest,2017-12-15
NAT_099,2018,1,2212,8264914,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-01-15
NAT_099,2018,2,2030,7856784,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-02-15
NAT_099,2018,3,2098,6456640,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-03-15
NAT_099,2018,4,2431,20957911,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-04-15
NAT_099,2018,5,13701,121768015,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-05-15
NAT_099,2018,6,28123,292144321,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-06-15
NAT_099,2018,7,32797,344098126,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-07-15
NAT_099,2018,8,32157,368810924,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-08-15
NAT_099,2018,9,33710,471897540,visits represent national forest visits,NA,Fremont-Winema National Forest,2018-09-15
NAT_100,2018,10,30875,115263688,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2018-10-15
NAT_100,2018,11,10691,38867955,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2018-11-15
NAT_100,2018,12,6229,4562248,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2018-12-15
NAT_100,2019,1,10058,5221339,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-01-15
NAT_100,2019,2,8848,5268809,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-02-15
NAT_100,2019,3,11498,9745993,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-03-15
NAT_100,2019,4,8005,12314798,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-04-15
NAT_100,2019,5,12713,36334473,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-05-15
NAT_100,2019,6,22451,62487684,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-06-15
NAT_100,2019,7,36677,108345690,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-07-15
NAT_100,2019,8,38415,112291993,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-08-15
NAT_100,2019,9,34695,118298691,visits represent national forest visits,NA,Wallowa-Whitman National Forest,2019-09-15
NAT_101,2018,10,23157,64610162,visits represent national forest visits,NA,Colville National Forest,2018-10-15
NAT_101,2018,11,11800,22311358,visits represent national forest visits,NA,Colville National Forest,2018-11-15
NAT_101,2018,12,20228,8574515,visits represent national forest visits,NA,Colville National Forest,2018-12-15
NAT_101,2019,1,20129,11938750,visits represent national forest visits,NA,Colville National Forest,2019-01-15
NAT_101,2019,2,17371,10024339,visits represent national forest visits,NA,Colville National Forest,2019-02-15
NAT_101,2019,3,19061,9002495,visits represent national forest visits,NA,Colville National Forest,2019-03-15
NAT_101,2019,4,6773,4955215,visits represent national forest visits,NA,Colville National Forest,2019-04-15
NAT_101,2019,5,10173,21869465,visits represent national forest visits,NA,Colville National Forest,2019-05-15
NAT_101,2019,6,24156,50364163,visits represent national forest visits,NA,Colville National Forest,2019-06-15
NAT_101,2019,7,56363,107119396,visits represent national forest visits,NA,Colville National Forest,2019-07-15
NAT_101,2019,8,57351,110885255,visits represent national forest visits,NA,Colville National Forest,2019-08-15
NAT_101,2019,9,33433,83309442,visits represent national forest visits,NA,Colville National Forest,2019-09-15
NAT_102,2019,10,296304,12964263542,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2019-10-15
NAT_102,2019,11,223592,12041079028,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2019-11-15
NAT_102,2019,12,243153,12329732715,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2019-12-15
NAT_102,2020,1,263187,12456482396,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-01-15
NAT_102,2020,2,248555,11681888664,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-02-15
NAT_102,2020,3,256941,12452566235,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-03-15
NAT_102,2020,4,205003,11692332985,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-04-15
NAT_102,2020,5,275084,12748279822,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-05-15
NAT_102,2020,6,329511,12771130190,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-06-15
NAT_102,2020,7,409032,13674140125,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-07-15
NAT_102,2020,8,429957,13873026535,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-08-15
NAT_102,2020,9,384255,13329092102,visits represent national forest visits,NA,Okanogan-Wenatchee National Forest,2020-09-15
NAT_103,2018,10,19807,91364056,visits represent national forest visits,NA,Umatilla National Forest,2018-10-15
NAT_103,2018,11,13265,63034056,visits represent national forest visits,NA,Umatilla National Forest,2018-11-15
NAT_103,2018,12,9487,13156806,visits represent national forest visits,NA,Umatilla National Forest,2018-12-15
NAT_103,2019,1,12896,13021689,visits represent national forest visits,NA,Umatilla National Forest,2019-01-15
NAT_103,2019,2,13571,10719761,visits represent national forest visits,NA,Umatilla National Forest,2019-02-15
